species,photo_id,url,license,author,author_login,observed_on,source_page,attribution,sha256
Paracirrhites arcatus,335352876,https://inaturalist-open-data.s3.amazonaws.com/photos/335352876/medium.jpeg,CC-BY 4.0,Henrik Kibak,hkibak,2023-11-10,https://www.inaturalist.org/observations/191195165,"© Henrik Kibak, some rights reserved (CC-BY)",234f07e34146922e31e61fbf6edcc01943114916a4cfafd19fbd6cd4b2a73ea8
Paracirrhites arcatus,333318580,https://inaturalist-open-data.s3.amazonaws.com/photos/333318580/medium.jpeg,CC-BY 4.0,Henrik Kibak,hkibak,2023-11-02,https://www.inaturalist.org/observations/190184063,"© Henrik Kibak, some rights reserved (CC-BY)",61f7eb8d530344e3c7baeb4c4567133a248fabc34ffd9e5e8925a1dfd396787e
Pholidichthys leucotaenia,400094661,https://inaturalist-open-data.s3.amazonaws.com/photos/400094661/medium.jpg,CC-BY 4.0,portioid,portioid,2024-06-27,https://www.inaturalist.org/observations/225650061,"© portioid, some rights reserved (CC-BY)",ec84092d44440933c9ea96966453bbf454db799906cb43f191db1f74d198630f
Pholidichthys leucotaenia,400094662,https://inaturalist-open-data.s3.amazonaws.com/photos/400094662/medium.jpg,CC-BY 4.0,portioid,portioid,2024-06-27,https://www.inaturalist.org/observations/225650061,"© portioid, some rights reserved (CC-BY)",9d71acdd2a2ea5b30809f1677f4999df4d1ba4799f53ec9ede859dcc5fd078be
Pholidichthys leucotaenia,400094670,https://inaturalist-open-data.s3.amazonaws.com/photos/400094670/medium.jpg,CC-BY 4.0,portioid,portioid,2024-06-27,https://www.inaturalist.org/observations/225650061,"© portioid, some rights reserved (CC-BY)",b578ae8028d98f6095f4eee61c42461a2498ae3e9c9883f7b7ff244a7a83f910
Pholidichthys leucotaenia,388960415,https://inaturalist-open-data.s3.amazonaws.com/photos/388960415/medium.jpg,CC-BY 4.0,portioid,portioid,2024-06-01,https://www.inaturalist.org/observations/219736211,"© portioid, some rights reserved (CC-BY)",a6670cc761514d22acca07b2a277f1bdaafee5666c729b55536fcdcf72a059ca
Pholidichthys leucotaenia,396408026,https://inaturalist-open-data.s3.amazonaws.com/photos/396408026/medium.jpg,CC-BY 4.0,portioid,portioid,2024-06-18,https://www.inaturalist.org/observations/223704896,"© portioid, some rights reserved (CC-BY)",a3e196f76ec16bf344a68acd53b394f4b3d9f2306c812ce4411c319e738b336e
Pholidichthys leucotaenia,396408028,https://inaturalist-open-data.s3.amazonaws.com/photos/396408028/medium.jpg,CC-BY 4.0,portioid,portioid,2024-06-18,https://www.inaturalist.org/observations/223704896,"© portioid, some rights reserved (CC-BY)",de476b52969a96dcc1b537ef071e07b8c5eff5b36fe0c6aaee964bb1daa2d124
Pholidichthys leucotaenia,528503853,https://inaturalist-open-data.s3.amazonaws.com/photos/528503853/medium.jpg,CC-BY 4.0,Pierre Pericard,ppericard,2025-06-29,https://www.inaturalist.org/observations/293653990,"© Pierre Pericard, some rights reserved (CC-BY)",ab8b4b670cf6376e755ebf400aa950601a368acc6608638f3e5bf1b5150e22e8
Pholidichthys leucotaenia,528503918,https://inaturalist-open-data.s3.amazonaws.com/photos/528503918/medium.jpg,CC-BY 4.0,Pierre Pericard,ppericard,2025-06-29,https://www.inaturalist.org/observations/293653990,"© Pierre Pericard, some rights reserved (CC-BY)",f614eac8ad4df0eaeb3acee2d8a09e2e138e8e55a08b4e0554ef6ec806d041db
Pholidichthys leucotaenia,40167408,https://inaturalist-open-data.s3.amazonaws.com/photos/40167408/medium.jpg,CC-BY 4.0,desertnaturalist,desertnaturalist,2019-02-04,https://www.inaturalist.org/observations/25899990,"© desertnaturalist, some rights reserved (CC-BY)",b087f981af2d51bf49e98ea1509839e7c6ab2e67e1e78837dc9dfc8bdcb93466
Pholidichthys leucotaenia,612673022,https://inaturalist-open-data.s3.amazonaws.com/photos/612673022/medium.jpg,CC-BY 4.0,PampaSorro,pampasorro,2026-02-02,https://www.inaturalist.org/observations/337072271,"© PampaSorro, some rights reserved (CC-BY)",c56e289aad2fdb4918bc7c7e496769632cee8c574cd872b169c5efe0f5b17dae
Pholidichthys leucotaenia,500753945,https://inaturalist-open-data.s3.amazonaws.com/photos/500753945/medium.jpg,CC-BY 4.0,Pierre Pericard,ppericard,2025-05-05,https://www.inaturalist.org/observations/278873438,"© Pierre Pericard, some rights reserved (CC-BY)",2e0e95ca00a38190e2a20eb6828f0a79f3fd4024739480e8cd3ac43f5e523f45
Platax orbicularis,278051072,https://inaturalist-open-data.s3.amazonaws.com/photos/278051072/medium.jpg,CC-BY 4.0,portioid,portioid,2023-05-10,https://www.inaturalist.org/observations/160886889,"© portioid, some rights reserved (CC-BY)",4189ce1127f527d9edf0fc716c59894f1bf24070c03f96fecf9024fc2e1d0158
Platax orbicularis,278051117,https://inaturalist-open-data.s3.amazonaws.com/photos/278051117/medium.jpg,CC-BY 4.0,portioid,portioid,2023-05-10,https://www.inaturalist.org/observations/160886889,"© portioid, some rights reserved (CC-BY)",1e480c60abe93b904d28f9e416dcee3960e7426071f8e355d6b20adb196012a6
Platax orbicularis,278051126,https://inaturalist-open-data.s3.amazonaws.com/photos/278051126/medium.jpg,CC-BY 4.0,portioid,portioid,2023-05-10,https://www.inaturalist.org/observations/160886889,"© portioid, some rights reserved (CC-BY)",71ae6590aacdc9229ce9fbc45880a04f62f9fcb0f7c153d137ddefad3c79267c
Platax orbicularis,278051144,https://inaturalist-open-data.s3.amazonaws.com/photos/278051144/medium.jpg,CC-BY 4.0,portioid,portioid,2023-05-10,https://www.inaturalist.org/observations/160886889,"© portioid, some rights reserved (CC-BY)",5af1114fb056eab758acf4dcd692d53faafdc1ae585bd5f44ddd43bf7d8f5cd1
Platax orbicularis,278051155,https://inaturalist-open-data.s3.amazonaws.com/photos/278051155/medium.jpg,CC-BY 4.0,portioid,portioid,2023-05-10,https://www.inaturalist.org/observations/160886889,"© portioid, some rights reserved (CC-BY)",1af87c6d599987cc44aab8665cefb1e79bed33b46945563e4b3ac56f6fb8707a
Platax orbicularis,278051186,https://inaturalist-open-data.s3.amazonaws.com/photos/278051186/medium.jpg,CC-BY 4.0,portioid,portioid,2023-05-10,https://www.inaturalist.org/observations/160886889,"© portioid, some rights reserved (CC-BY)",b3c5c28584a6a317721ce4bd57bb243b19aa605c5e6692972828fc693eff24e0
Platax orbicularis,278051194,https://inaturalist-open-data.s3.amazonaws.com/photos/278051194/medium.jpg,CC-BY 4.0,portioid,portioid,2023-05-10,https://www.inaturalist.org/observations/160886889,"© portioid, some rights reserved (CC-BY)",630947d126d87284a7ef3a1aebb8b2d394a51737a115fc1efff1264693850e94
Platax orbicularis,278051211,https://inaturalist-open-data.s3.amazonaws.com/photos/278051211/medium.jpg,CC-BY 4.0,portioid,portioid,2023-05-10,https://www.inaturalist.org/observations/160886889,"© portioid, some rights reserved (CC-BY)",1ae9ca30c88e38080281ca0f155a90438474d68284af08e9c1fad1ef6ff6d54f
Platax orbicularis,278051327,https://inaturalist-open-data.s3.amazonaws.com/photos/278051327/medium.jpg,CC-BY 4.0,portioid,portioid,2023-05-10,https://www.inaturalist.org/observations/160886889,"© portioid, some rights reserved (CC-BY)",0a01a58f7672b63ec43059b3beda39220fa364186381527aa020afe6db1b3313
Platax orbicularis,278051350,https://inaturalist-open-data.s3.amazonaws.com/photos/278051350/medium.jpg,CC-BY 4.0,portioid,portioid,2023-05-10,https://www.inaturalist.org/observations/160886889,"© portioid, some rights reserved (CC-BY)",1f028cabdd2077bef3bb33a0439544d6c0a32895ca8e6064e9a7fd88afc349b6
Platax orbicularis,598084342,https://inaturalist-open-data.s3.amazonaws.com/photos/598084342/medium.jpg,CC-BY 4.0,Melissa Meadows,melissameadows,2012-10-12,https://www.inaturalist.org/observations/329893679,"© Melissa Meadows, some rights reserved (CC-BY)",5e9e7c932dd4cf997597a698bef9ffc811b2c7a952b0d01d0649a44926925591
Platax orbicularis,52091385,https://inaturalist-open-data.s3.amazonaws.com/photos/52091385/medium.jpeg,CC-BY 4.0,Dan Schofield,djscho,2019-09-16,https://www.inaturalist.org/observations/33180187,"© Dan Schofield, some rights reserved (CC-BY)",5e261bc68c2c98eca6c1c5ce46963f3a4a04457fef010061475d0aa1f0c72393
Platax orbicularis,569779805,https://inaturalist-open-data.s3.amazonaws.com/photos/569779805/medium.jpg,CC-BY 4.0,Pierre Pericard,ppericard,2025-09-20,https://www.inaturalist.org/observations/315411239,"© Pierre Pericard, some rights reserved (CC-BY)",d811dfd7b7de65bcc83602d380e106ba314898eda723bb6423f0a96d165c5b8c
Platax orbicularis,5645643,https://inaturalist-open-data.s3.amazonaws.com/photos/5645643/medium.jpg,CC-BY 4.0,BJ Smit,bjsmit,2016-02-25,https://www.inaturalist.org/observations/4662612,"© BJ Smit, some rights reserved (CC-BY)",2f360f6919792d65799d698ea2834cbbaa4e760978f0e3be14d73137651fad4b
Platax orbicularis,114508865,https://inaturalist-open-data.s3.amazonaws.com/photos/114508865/medium.jpg,CC-BY 4.0,TonyT,tongks22,2019-12-27,https://www.inaturalist.org/observations/70435729,"© TonyT, some rights reserved (CC-BY)",c4427a13012ea76d95e4b868805ebb4b67616ab611eebd6695cb97c57b8d321f
Platax orbicularis,330922953,https://inaturalist-open-data.s3.amazonaws.com/photos/330922953/medium.jpg,CC-BY 4.0,Debra Baker,quokka2,2023-10-21,https://www.inaturalist.org/observations/188982188,"© Debra Baker, some rights reserved (CC-BY)",3e820936a4c6fe62d21f087a96a97564ed91bce1e03e681c85a06174c9514aca
Platax orbicularis,79787211,https://inaturalist-open-data.s3.amazonaws.com/photos/79787211/medium.jpeg,CC-BY 4.0,coenobita,coenobita,2020-06-20,https://www.inaturalist.org/observations/50244018,"© coenobita, some rights reserved (CC-BY)",e5ce3db926718eb0ef45e7a99d660f382d7c2ba320a9e72297180c96131eddef
Platax orbicularis,79787214,https://inaturalist-open-data.s3.amazonaws.com/photos/79787214/medium.jpeg,CC-BY 4.0,coenobita,coenobita,2020-06-20,https://www.inaturalist.org/observations/50244018,"© coenobita, some rights reserved (CC-BY)",c8834ec0dcf7e6e530be017843292042be92fd7a9d88edd76238e1ac6f75b4c0
Platax orbicularis,618374800,https://inaturalist-open-data.s3.amazonaws.com/photos/618374800/medium.jpg,CC-BY 4.0,Jay Paroline,jayparoline,2026-02-17,https://www.inaturalist.org/observations/339875906,"© Jay Paroline, some rights reserved (CC-BY)",017bb696a0b75a6046aaea5ee32e3f668e0b60f3d6b70f07ee25fe996985c44c
Platax orbicularis,582432529,https://inaturalist-open-data.s3.amazonaws.com/photos/582432529/medium.jpg,CC-BY 4.0,Nicola Crockford,nicolacrockford,2025-10-19,https://www.inaturalist.org/observations/322003954,"© Nicola Crockford, some rights reserved (CC-BY)",99edfcea911b8e1d78c14be46a2f52d6c5697fd65516286054ecb7366974f39b
Platax orbicularis,582432528,https://inaturalist-open-data.s3.amazonaws.com/photos/582432528/medium.jpg,CC-BY 4.0,Nicola Crockford,nicolacrockford,2025-10-19,https://www.inaturalist.org/observations/322003954,"© Nicola Crockford, some rights reserved (CC-BY)",da178e2255337358395294b38e7542175bc9d82ede016bcd9d8ad92509f06582
Platax orbicularis,582432539,https://inaturalist-open-data.s3.amazonaws.com/photos/582432539/medium.jpg,CC-BY 4.0,Nicola Crockford,nicolacrockford,2025-10-19,https://www.inaturalist.org/observations/322003954,"© Nicola Crockford, some rights reserved (CC-BY)",a7ae2aedc8be00e89e7cef69021a59870f9cacbbd6fc9e23894a5ab5ca32cdd8
Platax orbicularis,582432938,https://inaturalist-open-data.s3.amazonaws.com/photos/582432938/medium.jpg,CC-BY 4.0,Nicola Crockford,nicolacrockford,2025-10-19,https://www.inaturalist.org/observations/322003954,"© Nicola Crockford, some rights reserved (CC-BY)",e1166c6f116c5e6b5fb73af05b222ba95437d610702e69d78e2df6b08a5229f2
Platax orbicularis,637294504,https://inaturalist-open-data.s3.amazonaws.com/photos/637294504/medium.jpg,CC-BY 4.0,coenobita,coenobita,2026-04-11,https://www.inaturalist.org/observations/349365399,"© coenobita, some rights reserved (CC-BY)",acf5fe7131c8fcc09c3e4b5c2f9aaaecf3addf61495cbc0f2011a70ec24e14a0
Platax orbicularis,637294480,https://inaturalist-open-data.s3.amazonaws.com/photos/637294480/medium.jpg,CC-BY 4.0,coenobita,coenobita,2026-04-11,https://www.inaturalist.org/observations/349365399,"© coenobita, some rights reserved (CC-BY)",78320f37b3d8411158005c2c0f1fc49e62d4032579d5fe1f9d820b0d920d1774
Platax orbicularis,455615898,https://inaturalist-open-data.s3.amazonaws.com/photos/455615898/medium.jpeg,CC-BY 4.0,habitat_institute_ecotourism_centre,habitat_institute_ecotourism_centre,2024-12-05,https://www.inaturalist.org/observations/254373543,"© habitat_institute_ecotourism_centre, some rights reserved (CC-BY)",a8daa802b2c753453fecaa3e13944651246698a9c315924dbfba4854a551dd94
Platax orbicularis,437138601,https://inaturalist-open-data.s3.amazonaws.com/photos/437138601/medium.jpg,CC-BY 4.0,Debra Baker,quokka2,2024-09-20,https://www.inaturalist.org/observations/245013858,"© Debra Baker, some rights reserved (CC-BY)",da22f5cf43510d1c6bfca5dd252125b46d6785f3cdc95f03692866b76b76ae8a
Platax orbicularis,437138615,https://inaturalist-open-data.s3.amazonaws.com/photos/437138615/medium.jpg,CC-BY 4.0,Debra Baker,quokka2,2024-09-20,https://www.inaturalist.org/observations/245013858,"© Debra Baker, some rights reserved (CC-BY)",3eee5c79f981d25ce4cd9c80509f5307ccbfd089524475ea744aaea5096e96f2
Platax teira,338354455,https://inaturalist-open-data.s3.amazonaws.com/photos/338354455/medium.jpg,CC-BY 4.0,Sockrosma,sockrosma,2023-01-02,https://www.inaturalist.org/observations/192705887,"© Sockrosma, some rights reserved (CC-BY)",7c3f54bdb3b87b91ac8efbfe5b0f5a9cf9520da298d6128af194859a71e5001c
Platax teira,338354459,https://inaturalist-open-data.s3.amazonaws.com/photos/338354459/medium.jpg,CC-BY 4.0,Sockrosma,sockrosma,2023-01-02,https://www.inaturalist.org/observations/192705887,"© Sockrosma, some rights reserved (CC-BY)",e97c615f60d606af29e4c567b3da41ec851f28f5f5d6ba59d998a561ded3ee2b
Platax teira,23225506,https://inaturalist-open-data.s3.amazonaws.com/photos/23225506/medium.jpeg,CC-BY 4.0,Christopher Mark,christophermark,2018-08-01,https://www.inaturalist.org/observations/15479029,"© Christopher Mark, some rights reserved (CC-BY)",f7ebaff8cb58fc74c1b4eec4dbb47f1909f9cc20a63124c5a7920c095853a2f3
Platax teira,23225515,https://inaturalist-open-data.s3.amazonaws.com/photos/23225515/medium.jpeg,CC-BY 4.0,Christopher Mark,christophermark,2018-08-01,https://www.inaturalist.org/observations/15479029,"© Christopher Mark, some rights reserved (CC-BY)",5301ebe7ae586b9b94447eaa2c7736c6b757cb2d09c4f16002f458d2d0fa4b74
Platax teira,597126734,https://inaturalist-open-data.s3.amazonaws.com/photos/597126734/medium.jpg,CC-BY 4.0,Arabella Willing,arabellawilling,2025-12-04,https://www.inaturalist.org/observations/329417896,"© Arabella Willing, some rights reserved (CC-BY)",9df2e4d300b18ecbc036190e10a008a52cf4279c5ae919d596e918336feebde6
Platax teira,597126733,https://inaturalist-open-data.s3.amazonaws.com/photos/597126733/medium.jpg,CC-BY 4.0,Arabella Willing,arabellawilling,2025-12-04,https://www.inaturalist.org/observations/329417896,"© Arabella Willing, some rights reserved (CC-BY)",f01b622d52efc96b3676b86adb1de91f8da2e6aca01e5c99ec1051000ce75fec
Platax teira,42081820,https://inaturalist-open-data.s3.amazonaws.com/photos/42081820/medium.jpeg,CC-BY 4.0,Dan Schofield,djscho,2019-06-13,https://www.inaturalist.org/observations/27071118,"© Dan Schofield, some rights reserved (CC-BY)",61fe8957f8e8931564042e526b9461cf1f3a04a17999abb6f670d45b2eff0fd7
Platax teira,275364876,https://inaturalist-open-data.s3.amazonaws.com/photos/275364876/medium.jpg,CC-BY 4.0,Andreas Christian Yudhistira,andreaschristian,2023-05-01,https://www.inaturalist.org/observations/159181684,"© Andreas Christian Yudhistira, some rights reserved (CC-BY)",f9f8c452765d707743b4fe4140f9cdc92893969aebcd65e0ac6efd72837effd0
Platax teira,275365175,https://inaturalist-open-data.s3.amazonaws.com/photos/275365175/medium.jpg,CC-BY 4.0,Andreas Christian Yudhistira,andreaschristian,2023-05-01,https://www.inaturalist.org/observations/159181684,"© Andreas Christian Yudhistira, some rights reserved (CC-BY)",e3abc800b3b625f837c5190011ef0755f7e58eeeac615ac971686504ca0120df
Platax teira,713720685,https://inaturalist-open-data.s3.amazonaws.com/photos/713720685/medium.jpg,CC-BY 4.0,Ben Costamagna,bencostamagna,2026-08-07,https://www.inaturalist.org/observations/389631503,"© Ben Costamagna, some rights reserved (CC-BY)",022893bbcaa09acb116878ba0ac25f7083b957354e31014dcc357792d2e680b5
Platax teira,689141982,https://inaturalist-open-data.s3.amazonaws.com/photos/689141982/medium.jpg,CC-BY 4.0,Roger Rittmaster,rogerritt,2026-06-13,https://www.inaturalist.org/observations/376909170,"© Roger Rittmaster, some rights reserved (CC-BY)",a8c408499fb8fea4e79cb540e3b0a671994305e93e7794f4f1f450ea3564f408
Platax teira,59973049,https://inaturalist-open-data.s3.amazonaws.com/photos/59973049/medium.jpg,CC-BY 4.0,Kai Squires,squiresk,2010-11-17,https://www.inaturalist.org/observations/37785933,"© Kai Squires, some rights reserved (CC-BY)",21fe758c44532d9d9fa9960564a4dc65845a9eb417f57535160f8259b57d5f0f
Platax teira,509498049,https://inaturalist-open-data.s3.amazonaws.com/photos/509498049/medium.jpg,CC-BY 4.0,Luke Lythgoe,lukelythgoe,2025-05-18,https://www.inaturalist.org/observations/283542540,"© Luke Lythgoe, some rights reserved (CC-BY)",25e84550a2263cecbfb5adecbb89a7e343f94d8366756f9545c240eb86b42f0c
Platax teira,453667876,https://inaturalist-open-data.s3.amazonaws.com/photos/453667876/medium.jpeg,CC-BY 4.0,Michael Bakker Paiva,michaelbakkerpaiva,2024-11-13,https://www.inaturalist.org/observations/253376781,"© Michael Bakker Paiva, some rights reserved (CC-BY)",84fb23afc7c26c183af44e97942527ddb885a4cce2fa0953a5f11d9badbb94ed
Platax teira,29251132,https://inaturalist-open-data.s3.amazonaws.com/photos/29251132/medium.jpg,CC-BY 4.0,Vsevolod Rudyi,ruseva,2017-01-09,https://www.inaturalist.org/observations/19066877,"© Vsevolod Rudyi, some rights reserved (CC-BY)",992a401e41dc53bbfddb75096b3a8fe771b00b9e6a4601ffe9c292dc5c43e7de
Platax teira,14308130,https://inaturalist-open-data.s3.amazonaws.com/photos/14308130/medium.jpeg,CC-BY 4.0,coenobita,coenobita,2017-05-15,https://www.inaturalist.org/observations/10323234,"© coenobita, some rights reserved (CC-BY)",921044699cec2210e86589b3ee54db0a0841cecf955a3b5b899b992940b194ed
Platax teira,463052743,https://inaturalist-open-data.s3.amazonaws.com/photos/463052743/medium.jpg,CC-BY 4.0,Piotr Lukasik,sympiotr,2024-12-26,https://www.inaturalist.org/observations/258113694,"© Piotr Lukasik, some rights reserved (CC-BY)",fd9d9e1fb640f661cc6762e4f5a3e161cb54ec80c20f2eb5409d1bdad96cf3a0
Platax teira,240998634,https://inaturalist-open-data.s3.amazonaws.com/photos/240998634/medium.jpg,CC-BY 4.0,ig: underwater.logs,nslog0,2022-10-23,https://www.inaturalist.org/observations/140761801,"© ig: underwater.logs, some rights reserved (CC-BY)",78e812b50bd882fe006573661d583b76123b71b0ba0b2b29f843176200a39419
Platax teira,270723718,https://inaturalist-open-data.s3.amazonaws.com/photos/270723718/medium.jpeg,CC-BY 4.0,Jan Ebr &amp; Ivana Ebrová,opisska,2023-04-16,https://www.inaturalist.org/observations/156552208,"© Jan Ebr &amp; Ivana Ebrová, some rights reserved (CC-BY)",607fc14f0a0c5d50620d6273f0b6e58d5e6fad1332269a547500b1e1f19e7abb
Platax teira,270723740,https://inaturalist-open-data.s3.amazonaws.com/photos/270723740/medium.jpeg,CC-BY 4.0,Jan Ebr &amp; Ivana Ebrová,opisska,2023-04-16,https://www.inaturalist.org/observations/156552208,"© Jan Ebr &amp; Ivana Ebrová, some rights reserved (CC-BY)",92871278452a6ceab21a3cd616ca0436ece502a66ac7bc03d1ff0575df8d2b7d
